1                    2              3    4      5      6       7      8      9      10    11     12      13      14    15    16   17     18     19      20     21     22     23    24     25      26      27    28    29   30     31     32      33     34     35     36    37     38      39      40    41    42   43     44     45      46     47     48     49    50     51      52      53    54  
===================  =============  ===  =====  =====  ======  =====  =====  =====  ====  =====  ======  ======  ====  ====  ===  =====  =====  ======  =====  =====  =====  ====  =====  ======  ======  ====  ====  ===  =====  =====  ======  =====  =====  =====  ====  =====  ======  ======  ====  ====  ===  =====  =====  ======  =====  =====  =====  ====  =====  ======  ======  ====  ====
1976-01-10T00:30:00  2442787.52083  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T01:30:00  2442787.56250  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T02:30:00  2442787.60417  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T03:30:00  2442787.64583  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T04:30:00  2442787.68750  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T05:30:00  2442787.72917  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T06:30:00  2442787.77083  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T07:30:00  2442787.81250    2    1.0   0.02   381.0   31.0   14.4    0.9   0.1   0.01  -999.0     2.0   0.1   0.1    2    1.0   0.02   381.0   31.0   14.4    0.9   0.1   0.01  -999.0     2.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T08:30:00  2442787.85417    3    1.3   0.02   387.0   31.0   13.9    0.9   0.3  -9.99     7.0     1.0   0.1   0.1    3    1.3   0.02   387.0   31.0   13.9    0.9   0.3  -9.99     7.0     1.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T09:30:00  2442787.89583   46    1.6   0.03   403.0   36.0   13.4    0.8   0.4   0.04    21.0    19.0   0.1   0.1   41    1.6   0.03   407.0   33.0   13.4    0.8   0.4   0.04    16.0    12.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T10:30:00  2442787.93750   39    1.4   0.04   423.0   50.0   12.6    0.8   0.4   0.05    24.0    55.0   2.0   0.2   34    1.4   0.04   425.0   38.0   12.9    0.8   0.4   0.04    19.0    12.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T11:30:00  2442787.97917   37    1.4   0.09   422.0   55.0   12.4    0.8   0.4   0.06    29.0    25.0   0.1   0.1   35    1.4   0.09   426.0   52.0   12.4    0.8   0.4   0.06    17.0    19.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T12:30:00  2442788.02083   39    1.4   0.03   429.0   49.0   11.9    0.7   0.3   0.06    32.0    29.0   0.1   0.1   32    1.4   0.02   438.0   37.0   11.9    0.7   0.3   0.04    18.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T13:30:00  2442788.06250   43    1.3   0.04   427.0   38.0   11.4    0.7   0.4   0.05    16.0    10.0   0.1   0.1   38    1.3   0.04   426.0   37.0   11.4    0.7   0.4   0.06    17.0     9.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T14:30:00  2442788.10417   27    1.5   0.03   428.0   46.0   10.5    0.6   0.4   0.05    22.0    52.0   2.1   0.2   24    1.6   0.02   424.0   37.0   10.9    0.6   0.4   0.03    19.0    11.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T15:30:00  2442788.14583    2    1.6   0.02   436.0   35.0   10.4    0.6   0.4   0.01    20.0     2.0   0.1   0.1    2    1.6   0.02   436.0   35.0   10.4    0.6   0.4   0.01    20.0     2.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T16:30:00  2442788.18750    1    1.4   0.01   361.0   42.0    9.9    0.5   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T17:30:00  2442788.22917  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T18:30:00  2442788.27083   11    2.8   0.05   374.0   56.0    8.9    0.4   1.0   0.04    42.0    13.0   0.1   0.1   11    2.8   0.05   374.0   56.0    8.9    0.4   1.0   0.04    42.0    13.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T19:30:00  2442788.31250    9    1.8   0.04   386.0   46.0    8.4    0.3   0.6   0.05    34.0    14.0   0.1   0.1    9    1.8   0.04   386.0   46.0    8.4    0.3   0.6   0.05    34.0    14.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T20:30:00  2442788.35417  113    5.2   0.12   348.0   61.0    7.9  -99.9   5.9   0.07    24.0    19.0   0.4   2.9  110    5.3   0.13   348.0   60.0    7.9  -99.9   5.9   0.06    21.0    17.0   0.4   3.0    1   58.1   0.20   283.0   35.0   11.5  -30.8   0.1  -9.99  -999.0  -999.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T21:30:00  2442788.39583   37    1.4   0.04   423.0   52.0    7.4    0.3   0.4   0.04    23.0    21.0   0.1   0.1   32    1.4   0.03   424.0   48.0    7.4    0.3   0.4   0.04    24.0    17.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T22:30:00  2442788.43750   10    6.2   0.03   411.0   55.0    6.2    0.2  15.0   0.04    25.0    28.0   2.1   0.1    8    1.1   0.03   420.0   51.0    6.9    0.2   0.2   0.04    14.0    16.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-10T23:30:00  2442788.47917   48    1.3   0.07   400.0   61.0    6.4    0.1   0.4   0.06    33.0    29.0   0.1   0.1   42    1.3   0.07   408.0   57.0    6.4    0.2   0.3   0.06    22.0    19.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T00:30:00  2442788.52083  103    1.7   0.09   403.0   50.0    5.8    0.1   1.4   0.06    21.0    18.0   0.1   0.1  101    1.7   0.09   404.0   50.0    5.8    0.1   1.4   0.06    21.0    18.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T01:30:00  2442788.56250  128    2.7   0.08   445.0   51.0    5.3    0.1   1.1   0.05    24.0    19.0   0.1   0.1  126    2.7   0.08   446.0   50.0    5.3    0.1   1.1   0.04    20.0    11.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T02:30:00  2442788.60417  127    3.4   0.10   457.0   46.0    4.8    0.3   3.0   0.04    38.0     9.0   0.4   3.3  124    3.4   0.10   457.0   46.0    4.8    0.3   3.0   0.04    38.0     8.0   0.4   3.4  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T03:30:00  2442788.64583  128    4.2   0.11   443.0   52.0    4.6  -99.9   2.7   0.05    24.0    13.0   0.2   0.1  128    4.2   0.11   443.0   52.0    4.6  -99.9   2.7   0.05    24.0    13.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T04:30:00  2442788.68750  128    2.7   0.11   432.0   62.0    4.6  -99.9   0.7   0.04    24.0    14.0   0.3   0.1  128    2.7   0.11   432.0   62.0    4.6  -99.9   0.7   0.04    24.0    14.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T05:30:00  2442788.72917  125    2.3   0.10   453.0   49.0    4.4  -99.9   0.9   0.04    16.0    13.0   0.3   0.1  121    2.3   0.10   453.0   48.0    4.4  -99.9   0.9   0.04    16.0    11.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T06:30:00  2442788.77083  119    1.4   0.07   460.0   45.0    4.2  -99.9   0.3   0.04    15.0    22.0   0.2   0.1  114    1.4   0.07   463.0   41.0    4.1  -99.9   0.3   0.04     9.0     9.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T07:30:00  2442788.81250  124    2.7   0.11   447.0   49.0    4.4  -99.9   3.0   0.05    24.0    16.0   0.3   0.1  123    2.8   0.11   447.0   49.0    4.4  -99.9   3.0   0.05    24.0    15.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T08:30:00  2442788.85417  128   17.8   0.12   400.0   39.0    5.0  -99.9  14.6   0.07    17.0    21.0   0.4   0.1  127   17.9   0.12   399.0   39.0    5.0  -99.9  14.6   0.07    17.0    21.0   0.4   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T09:30:00  2442788.89583  113    5.3   0.12   392.0   28.0    5.1  -99.9   5.8   0.05     7.0     8.0   0.3   0.1  112    5.3   0.12   392.0   28.0    5.1  -99.9   5.9   0.05     7.0     8.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T10:30:00  2442788.93750   85    2.7   0.09   394.0   29.0    4.9  -99.9   1.6   0.05     7.0     7.0   0.4   0.1   85    2.7   0.09   394.0   29.0    4.9  -99.9   1.6   0.05     7.0     7.0   0.4   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T11:30:00  2442788.97917  107    2.8  -9.99   387.0   23.0    5.2  -99.9   0.9  -9.99     8.0     6.0   0.3   0.1  107    2.8  -9.99   387.0   23.0    5.2  -99.9   0.9  -9.99     8.0     6.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T12:30:00  2442789.02083  128    8.0   0.02   374.0   23.0    5.3  -99.9   6.1   0.01     7.0     3.0   0.1   0.1  128    8.0   0.02   374.0   23.0    5.3  -99.9   6.1   0.01     7.0     3.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T13:30:00  2442789.06250  128   20.0   0.04   377.0   26.0    5.3  -99.9   5.2   0.01     8.0     6.0   0.2   0.1  128   20.0   0.04   377.0   26.0    5.3  -99.9   5.2   0.01     8.0     6.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T14:30:00  2442789.10417   96    5.4   0.07   418.0   57.0    4.6  -99.9   2.7   0.04    41.0    15.0   0.5   0.1   95    5.4   0.07   417.0   56.0    4.6  -99.9   2.7   0.04    41.0    13.0   0.5   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T15:30:00  2442789.14583  126    4.2   0.06   414.0   60.0    4.6  -99.9   1.7   0.05    15.0    11.0   0.2   0.1  126    4.2   0.06   414.0   60.0    4.6  -99.9   1.7   0.05    15.0    11.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T16:30:00  2442789.18750  125    4.2   0.04   427.0   54.0    4.4  -99.9   1.8   0.02    21.0    11.0   0.3   0.1  125    4.2   0.04   427.0   54.0    4.4  -99.9   1.8   0.02    21.0    11.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T17:30:00  2442789.22917  121    3.5   0.07   429.0   47.0    4.4  -99.9   1.7   0.04    21.0     8.0   0.3   0.1  121    3.5   0.07   429.0   47.0    4.4  -99.9   1.7   0.04    21.0     8.0   0.3   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T18:30:00  2442789.27083  118    2.5   0.03   464.0   47.0    4.1  -99.9   1.6   0.03    18.0     9.0   0.2   0.1  118    2.5   0.03   464.0   47.0    4.1  -99.9   1.6   0.03    18.0     9.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T19:30:00  2442789.31250  125    4.5   0.06   499.0   61.0    3.7  -99.9   2.0   0.03    18.0     8.0   0.2   0.1  125    4.5   0.06   499.0   61.0    3.7  -99.9   2.0   0.03    18.0     8.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T20:30:00  2442789.35417  125    5.9   0.07   508.0   61.0    3.6  -99.9   2.6   0.04    18.0     9.0   0.2   0.1  125    5.9   0.07   508.0   61.0    3.6  -99.9   2.6   0.04    18.0     9.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T21:30:00  2442789.39583  128    4.4   0.07   500.0   57.0    3.6  -99.9   2.1   0.04    33.0     8.0   0.3   0.1  127    4.4   0.07   502.0   57.0    3.6  -99.9   2.1   0.04    12.0     7.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T22:30:00  2442789.43750  128    3.1   0.04   534.0   50.0    3.5  -99.9   1.8   0.02    22.0    10.0   0.2   0.1  128    3.1   0.04   534.0   50.0    3.5  -99.9   1.8   0.02    22.0    10.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-11T23:30:00  2442789.47917  128    3.8   0.04   542.0   43.0    3.4  -99.9   1.2   0.02     9.0     6.0   0.2   0.1  128    3.8   0.04   542.0   43.0    3.4  -99.9   1.2   0.02     9.0     6.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T00:30:00  2442789.52083  128    2.0   0.05   546.0   46.0    3.3  -99.9   0.6   0.03    11.0     8.0   0.2   0.1  128    2.0   0.05   546.0   46.0    3.3  -99.9   0.6   0.03    11.0     8.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T01:30:00  2442789.56250  127    2.6   0.04   550.0   46.0    3.3  -99.9   1.0   0.02    13.0     7.0   0.1   0.1  127    2.6   0.04   550.0   46.0    3.3  -99.9   1.0   0.02    13.0     7.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T02:30:00  2442789.60417  128    3.4   0.04   545.0   44.0    3.3  -99.9   1.9   0.02    15.0     7.0   0.2   0.1  128    3.4   0.04   545.0   44.0    3.3  -99.9   1.9   0.02    15.0     7.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T03:30:00  2442789.64583  127    4.2   0.03   535.0   44.0    3.4  -99.9   1.9   0.02     9.0     7.0   0.2   0.1  127    4.2   0.03   535.0   44.0    3.4  -99.9   1.9   0.02     9.0     7.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T04:30:00  2442789.68750  128    4.4   0.03   538.0   48.0    3.4  -99.9   2.2   0.02    16.0     7.0   0.2   0.1  128    4.4   0.03   538.0   48.0    3.4  -99.9   2.2   0.02    16.0     7.0   0.2   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
1976-01-12T05:30:00  2442789.72917  129    2.9   0.04   545.0   49.0    3.3  -99.9   0.8   0.02    10.0     8.0   0.1   0.1  129    2.9   0.04   545.0   49.0    3.3  -99.9   0.8   0.02    10.0     8.0   0.1   0.1  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9  -9.9  -99  -99.9  -9.99  -999.0  -99.0  -99.9  -99.9  -9.9  -9.99  -999.0  -999.0  -9.9   0.0
